MLSNumber,Address,Status,SoldPrice,OriginalPrice,CurrentPrice,Last List Price,DOM,PMP,ListDate,StatusDate,Agreement of Sale/Signed Lease Date,SettledDate,Concessions YN,Concessions Remarks,SellerConcessionsAmount,FinalFinancing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007702,16 Baywatch Rd,Closed,"$360,000 ","$345,000 ","$345,000 ",,7,7,9/22/21,11/12/21,9/28/21,11/12/21,No,,,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007598,101 Riveredge Dr,Closed,"$360,000 ","$385,000 ","$385,000 ","$375,000 ",34,34,9/21/21,1/21/22,10/29/21,1/21/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002192,126 Sweetbay Ln,Closed,"$360,000 ","$348,900 ","$348,900 ",,4,4,7/17/21,8/24/21,7/21/21,8/24/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2014380,630 Country Path Dr,Closed,"$362,000 ","$340,000 ","$340,000 ",,6,6,1/12/22,3/16/22,1/17/22,3/15/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000171,305 Ava Dr,Closed,"$364,000 ","$365,000 ","$365,000 ",,13,13,10/9/21,12/30/21,10/16/21,12/30/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2021078,111 E 2nd St,Closed,"$365,000 ","$365,000 ","$365,000 ",,5,5,4/8/22,5/1/22,4/11/22,4/25/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009174,105 Arnell Ct,Closed,"$365,000 ","$349,900 ","$365,000 ","$349,900 ",7,7,10/25/21,1/5/22,10/31/21,1/3/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002392,33 Lesley Ln,Closed,"$365,000 ","$345,000 ","$345,000 ",,6,6,7/16/21,9/12/21,7/20/21,9/10/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2021456,105 E Monroe Ave,Closed,"$373,000 ","$349,900 ","$349,900 ",,2,2,4/12/22,5/6/22,4/13/22,5/6/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018538,441 Christiana Rd,Closed,"$373,200 ","$339,900 ","$339,900 ",,4,4,3/15/22,4/20/22,3/23/22,4/20/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2008464,133 E 2nd St,Closed,"$374,900 ","$374,900 ","$374,900 ",,11,27,10/3/21,12/8/21,10/9/21,12/8/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2017710,211 Dudley Pl,Closed,"$375,000 ","$365,000 ","$365,000 ",,3,3,2/25/22,3/31/22,2/27/22,3/31/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524528,256 Shetland Dr,Closed,"$375,000 ","$359,900 ","$359,900 ",,9,9,4/19/21,6/15/21,4/24/21,6/11/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019382,8 Bunker Hill Rd,Closed,"$375,500 ","$350,000 ","$350,000 ",,7,7,3/14/22,6/1/22,3/21/22,4/26/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018892,353 Hackberry Dr,Closed,"$376,000 ","$350,000 ","$376,000 ","$350,000 ",5,5,3/4/22,5/9/22,3/8/22,5/6/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018042,17 Bunker Hill Rd,Closed,"$377,000 ","$365,000 ","$365,000 ",,6,6,3/21/22,5/2/22,3/25/22,4/29/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009138,53 E 2nd St,Closed,"$380,000 ","$374,900 ","$374,900 ",,5,5,10/25/21,12/10/21,10/29/21,12/10/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006868,35 Crestpoint Dr,Closed,"$380,000 ","$375,000 ","$380,000 ","$375,000 ",6,34,9/10/21,12/28/21,9/11/21,12/14/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2004784,216 Shetland Dr,Closed,"$385,000 ","$339,900 ","$339,900 ",,3,3,8/12/21,9/15/21,8/14/21,9/15/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2012764,36 Chaddwyck Blvd,Closed,"$387,100 ","$385,000 ","$395,000 ","$385,000 ",12,12,12/16/21,2/1/22,12/26/21,2/1/22,No,Buyer paid sellers 2% transfer tax,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010878,48 Chaddwyck Blvd,Closed,"$390,000 ","$370,000 ","$370,000 ",,7,7,11/20/21,1/12/22,11/26/21,1/11/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003374,37 Bancroft Rd,Closed,"$390,000 ","$380,000 ","$380,000 ",,7,7,7/26/21,9/1/21,7/30/21,8/27/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528458,503 Bluebill Dr,Closed,"$390,000 ","$375,000 ","$375,000 ",,6,6,6/10/21,7/30/21,6/15/21,7/30/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2020284,15 E 2nd St,Closed,"$395,000 ","$395,000 ","$395,000 ",,1,1,3/25/22,3/28/22,3/25/22,3/28/22,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009714,126 Harmony St,Closed,"$395,000 ","$374,900 ","$400,000 ","$374,900 ",4,4,11/3/21,12/21/21,11/5/21,12/21/21,Yes,,"$6,800 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2015804,223 Shetland Dr,Closed,"$399,900 ","$379,900 ","$399,900 ","$379,900 ",4,4,1/25/22,3/4/22,1/28/22,2/25/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2016320,75 W 5th St,Closed,"$400,000 ","$389,000 ","$400,000 ","$389,000 ",10,10,1/31/22,3/31/22,2/5/22,3/31/22,Yes,,"$7,500 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2014676,43 Bancroft Rd,Closed,"$400,000 ","$400,000 ","$400,000 ",,1,1,1/24/22,1/24/22,1/24/22,1/24/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2013334,121 Mallard Rd,Closed,"$400,000 ","$375,000 ","$375,000 ",,7,7,1/12/22,3/5/22,1/18/22,3/4/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2011100,50 Chaddwyck Blvd,Closed,"$400,000 ","$375,000 ","$375,000 ",,0,0,12/3/21,12/30/21,12/3/21,12/30/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006228,46 Glen Ave,Closed,"$400,000 ","$389,900 ","$400,000 ","$410,000 ",5,5,9/3/21,10/8/21,9/7/21,10/8/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006016,42 W 4th St,Closed,"$400,000 ","$380,000 ","$380,000 ",,12,12,8/30/21,10/26/21,9/7/21,10/25/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003900,524 Mason Dr,Closed,"$405,000 ","$375,000 ","$375,000 ",,4,4,8/9/21,9/15/21,8/12/21,9/15/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007946,514 Frank Orchards Ln,Closed,"$410,000 ","$399,900 ","$399,900 ",,6,6,9/27/21,2/4/22,10/4/21,2/4/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2022548,534 Mason Dr,Closed,"$415,000 ","$399,999 ","$415,000 ","$399,999 ",4,4,4/29/22,5/31/22,5/2/22,5/31/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526568,708 Dora Moors Ln,Closed,"$415,000 ","$399,900 ","$399,900 ",,5,5,5/14/21,7/15/21,6/30/21,7/9/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524398,24 Summerfield Ln,Closed,"$415,880 ","$395,000 ","$415,880 ","$425,000 ",2,2,6/4/21,8/26/21,7/22/21,8/26/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2015622,9 Nicole Ct,Closed,"$416,000 ","$400,000 ","$400,000 ",,8,8,2/11/22,4/12/22,2/21/22,4/12/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002908,1 Corvette Ct,Closed,"$420,000 ","$420,000 ","$445,000 ","$420,000 ",5,5,7/22/21,9/21/21,8/8/21,9/20/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526420,808 Arthur Springs Ln,Closed,"$420,000 ","$380,000 ","$410,000 ","$380,000 ",5,5,5/28/21,6/30/21,5/30/21,6/30/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524678,412 Park Ave,Closed,"$420,000 ","$450,000 ","$420,000 ","$450,000 ",9,9,4/18/21,6/4/21,4/26/21,6/4/21,Yes,,"$23,100 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2020006,120 W Ninth St,Closed,"$425,000 ","$425,000 ","$425,000 ",,9,9,3/21/22,4/29/22,3/29/22,4/29/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019424,310 Chestnut St,Closed,"$425,000 ","$425,000 ","$425,000 ",,1,1,3/9/22,4/22/22,3/12/22,4/22/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2017594,31 W Lexton Rd,Closed,"$425,000 ","$387,500 ","$387,500 ",,6,6,2/18/22,3/28/22,2/23/22,3/28/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2012230,14 Crestpoint Dr,Closed,"$425,000 ","$394,900 ","$394,900 ",,5,5,12/16/21,1/28/22,1/5/22,1/28/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007312,12 Crestpoint Dr,Closed,"$425,000 ","$395,000 ","$395,000 ",,3,3,9/16/21,10/22/21,9/19/21,10/22/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003332,535 Saienni Blvd,Closed,"$425,000 ","$404,900 ","$404,900 ",,6,6,7/29/21,9/30/21,8/3/21,9/30/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000592,307 Waterview Dr,Closed,"$425,000 ","$399,900 ","$429,900 ","$399,900 ",7,7,6/22/21,8/16/21,6/27/21,8/16/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007958,527 Saienni Blvd,Closed,"$429,000 ","$413,000 ","$413,000 ",,4,4,9/28/21,11/9/21,10/1/21,11/9/21,Yes,,"$7,000 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528670,104 E 3rd St,Closed,"$430,000 ","$499,900 ","$449,900 ","$474,900 ",75,75,6/13/21,9/10/21,8/24/21,9/10/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019362,704 Dora Moors Ln,Closed,"$431,000 ","$425,000 ","$425,000 ","$385,000 ",3,3,3/11/22,4/21/22,3/13/22,4/21/22,No,,,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002884,4 Nicole Ct,Closed,"$433,000 ","$399,999 ","$399,999 ",,4,4,7/20/21,8/30/21,7/23/21,8/30/21,No,,,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2016244,425 Park Ave,Closed,"$440,000 ","$415,000 ","$415,000 ",,5,5,1/31/22,4/3/22,2/4/22,3/31/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526456,184 Malcolm Forest Rd,Closed,"$440,500 ","$390,000 ","$390,000 ",,2,2,5/14/21,7/1/21,5/15/21,7/1/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2020418,23 Bancroft Rd,Closed,"$450,000 ","$435,000 ","$435,000 ",,8,8,3/28/22,5/31/22,4/3/22,5/31/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2005932,224 Keller Beyer Rd,Closed,"$452,500 ","$450,000 ","$450,000 ",,7,7,9/10/21,11/22/21,9/16/21,11/19/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019854,19 Bancroft Rd,Closed,"$455,000 ","$440,000 ","$440,000 ",,6,6,3/24/22,5/16/22,3/28/22,5/13/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2013286,1053 Bear Rd,Closed,"$455,000 ","$449,900 ","$455,000 ","$449,900 ",5,5,12/26/21,1/31/22,12/28/21,1/27/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019718,215 Shetland Dr,Closed,"$465,000 ","$425,000 ","$425,000 ",,5,5,3/17/22,4/26/22,3/20/22,4/25/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003250,115 Nicholas Ct,Closed,"$465,000 ","$425,000 ","$465,000 ","$425,000 ",4,4,7/24/21,8/27/21,7/26/21,8/27/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000610,29 W 4th St,Closed,"$469,000 ","$469,000 ","$469,000 ",,8,8,6/21/21,8/17/21,6/26/21,8/16/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2015202,111 W Harvest Dr,Closed,"$475,000 ","$450,000 ","$450,000 ",,6,6,1/27/22,3/22/22,2/1/22,3/22/22,Yes,Held in escrow for septic,"$7,610 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003136,10 Hillary Cir,Closed,"$475,000 ","$490,000 ","$474,900 ","$490,000 ",20,20,7/22/21,9/30/21,8/13/21,9/27/21,Yes,,"$3,000 ",VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006178,325 Wheatsheaf Dr,Closed,"$485,000 ","$539,900 ","$514,900 ","$539,900 ",34,34,9/3/21,11/21/21,10/6/21,11/19/21,Yes,Settlement Help,"$5,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526282,201 E Harvest Dr,Closed,"$500,000 ","$525,000 ","$499,000 ","$525,000 ",29,29,5/10/21,7/30/21,6/30/21,7/30/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526812,412 John Vineyards Ln,Closed,"$518,500 ","$450,000 ","$450,000 ",,5,5,5/21/21,7/9/21,5/25/21,7/9/21,Yes,,$400 ,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019238,3 Hillary Cir,Closed,"$526,000 ","$499,000 ","$526,000 ","$499,000 ",6,6,3/9/22,4/15/22,3/14/22,4/15/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010752,300 Harmony St,Closed,"$530,000 ","$529,900 ","$529,900 ",,6,6,11/18/21,1/12/22,11/23/21,1/12/22,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2017716,316 Friedman Dr,Closed,"$540,000 ","$519,900 ","$519,900 ",,7,7,3/5/22,4/25/22,3/10/22,4/25/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000381,324 Friedman Dr,Closed,"$540,000 ","$510,000 ","$510,000 ",,10,10,10/9/21,11/26/21,10/18/21,11/26/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC522746,1421 River Rd,Closed,"$540,000 ","$599,999 ","$599,999 ",,28,28,3/19/21,7/2/21,4/15/21,7/2/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019936,337 Wheatsheaf Dr,Closed,"$547,000 ","$539,900 ","$539,900 ",,6,6,3/24/22,5/20/22,3/28/22,5/19/22,No,,,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007112,305 Friedman Dr,Closed,"$565,000 ","$550,000 ","$565,000 ","$550,000 ",8,8,9/16/21,11/14/21,9/22/21,11/12/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528972,215 Remi Dr,Closed,"$565,000 ","$549,900 ","$549,900 ",,16,16,6/22/21,8/30/21,7/28/21,8/27/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006950,103 The Strand,Closed,"$570,000 ","$699,900 ","$599,900 ","$650,000 ",118,118,9/11/21,3/31/22,2/19/22,3/31/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528250,1115 Casey Dr,Closed,"$570,000 ","$570,000 ","$570,000 ",,3,3,6/4/21,7/9/21,6/5/21,7/8/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526478,1245 Caitlin Way,Closed,"$600,000 ","$650,000 ","$625,000 ","$650,000 ",29,29,5/20/21,8/15/21,6/17/21,8/10/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2017932,129 E 3rd St,Closed,"$250,000 ","$249,900 ","$249,900 ",,26,26,2/18/22,5/3/22,3/25/22,4/29/22,Yes,Credit,"$15,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000462,21 Holly Dr,Closed,"$297,000 ","$282,000 ","$282,000 ",,8,8,6/18/21,7/30/21,6/24/21,7/30/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC500872,31 Matthews Rd,Closed,"$255,000 ","$239,900 ","$255,000 ","$239,900 ",2,2,5/12/20,6/29/20,5/13/20,6/19/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC503584,401 Valley Rd,Closed,"$200,000 ","$190,000 ","$190,000 ",,6,6,6/19/20,7/18/20,6/24/20,7/10/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC520108,50 Julie Ln,Closed,"$210,000 ","$200,000 ","$200,000 ",,7,7,1/26/21,3/15/21,1/31/21,3/12/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC502900,110 Richards Ln,Closed,"$210,000 ","$209,900 ","$220,000 ","$209,900 ",5,5,6/11/20,7/30/20,6/15/20,7/29/20,Yes,,"$4,400 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC495978,294 Green Ln,Closed,"$210,000 ","$225,000 ","$225,000 ",,61,61,2/26/20,7/2/20,5/12/20,6/30/20,No,,,Negotiable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC504176,427 Nottingham Rd,Closed,"$212,000 ","$195,000 ","$212,000 ","$195,000 ",3,3,6/29/20,9/21/20,7/1/20,9/18/20,Yes,Settlement Assistance,"$6,360 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC511398,7 Eberly Dr,Closed,"$212,500 ","$210,000 ","$210,000 ",,4,4,10/15/20,11/30/20,10/17/20,11/30/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC500216,260 Green Ln,Closed,"$213,500 ","$215,000 ","$215,000 ",,10,10,4/27/20,6/8/20,5/6/20,6/5/20,Yes,Settlement Assistance,"$6,405 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC503888,408 3rd St,Closed,"$215,000 ","$215,000 ","$215,000 ",,5,5,6/26/20,8/2/20,6/29/20,7/31/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC510636,100 Clover Ct,Closed,"$216,000 ","$209,900 ","$209,900 ",,3,3,10/15/20,11/30/20,10/17/20,11/30/20,Yes,,"$4,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC513120,407 Tamara Cir,Closed,"$218,000 ","$220,900 ","$218,900 ","$220,900 ",74,74,11/12/20,2/24/21,1/25/21,2/24/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC506696,1 Chapel Hill Dr,Closed,"$220,000 ","$300,000 ","$300,000 ",,4,4,8/26/20,10/8/20,8/28/20,10/8/20,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC499088,30 Laurel Ave,Closed,"$220,000 ","$219,900 ","$214,900 ","$219,900 ",57,57,4/1/20,7/7/20,5/26/20,6/30/20,Yes,,"$6,600 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC518818,55 Old Manor Rd,Closed,"$225,000 ","$225,000 ","$225,000 ",,8,8,1/11/21,3/5/21,1/18/21,2/26/21,Yes,,$,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC518724,201 Laurel Ave,Closed,"$225,000 ","$250,000 ","$225,000 ","$250,000 ",40,40,1/2/21,4/3/21,2/10/21,3/26/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC503054,113 Richards Ln,Closed,"$225,000 ","$227,900 ","$227,900 ",,3,3,6/16/20,8/17/20,6/18/20,8/17/20,Yes,,"$2,500 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC502358,17 E Shetland Ct,Closed,"$225,000 ","$225,000 ","$225,000 ",,7,7,6/2/20,7/8/20,6/7/20,7/8/20,Yes,,"$4,500 ",VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC507254,204 Mulberry Rd,Closed,"$228,000 ","$225,000 ","$225,000 ",,6,6,8/15/20,10/20/20,8/19/20,10/9/20,Yes,,"$6,500 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC497060,131 Phyllis Dr,Closed,"$228,000 ","$219,900 ","$219,900 ",,12,12,3/6/20,6/8/20,4/16/20,6/5/20,Yes,Credit,"$5,000 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC511424,131 Richards Ln,Closed,"$229,000 ","$229,000 ","$229,000 ",,10,10,10/16/20,12/2/20,10/25/20,12/2/20,Yes,,"$10,000 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526622,21 Boyds Valley Dr,Closed,"$229,900 ","$229,900 ","$229,900 ",,6,6,5/14/21,5/28/21,5/18/21,5/27/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC502544,43 Julie Ln,Closed,"$229,900 ","$229,900 ","$229,900 ",,4,4,6/8/20,7/16/20,6/10/20,7/10/20,Yes,,"$1,250 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC502210,108 Phyllis Dr,Closed,"$229,900 ","$229,900 ","$229,900 ",,17,17,6/2/20,6/29/20,6/18/20,6/26/20,No,,,Seller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC523344,355 Chickory Way,Closed,"$230,000 ","$222,000 ","$222,000 ",,1,1,3/28/21,5/13/21,3/29/21,5/11/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC519378,6 E Galloway Ct,Closed,"$230,000 ","$229,900 ","$229,900 ",,10,10,1/25/21,4/2/21,1/31/21,4/2/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC518864,602 5th St,Closed,"$230,000 ","$229,900 ","$233,000 ","$229,900 ",8,8,1/9/21,3/24/21,1/14/21,3/24/21,Yes,,"$5,000 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC517600,208 Green Ln,Closed,"$230,000 ","$229,900 ","$229,900 ",,5,5,12/2/20,1/25/21,12/6/20,1/25/21,Yes,,"$5,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC512756,317 Chickory Way,Closed,"$230,000 ","$224,000 ","$230,000 ","$224,000 ",4,4,11/13/20,1/9/21,11/16/20,1/8/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC507826,18 E Shetland Ct,Closed,"$230,000 ","$229,000 ","$230,000 ","$229,000 ",2,2,8/28/20,11/3/20,8/28/20,11/2/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC503188,24 Phyllis Dr,Closed,"$230,000 ","$219,900 ","$230,000 ","$219,900 ",3,3,6/13/20,9/10/20,7/29/20,9/10/20,Yes,Settlement Assistance,"$2,000 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC500420,10 Winnwood Rd,Closed,"$230,000 ","$230,000 ","$230,000 ",,1,1,4/29/20,6/18/20,4/30/20,6/17/20,Yes,,"$6,900 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC520324,932 Alexandria Dr,Closed,"$230,010 ","$215,000 ","$215,000 ",,6,6,1/29/21,3/15/21,2/2/21,3/12/21,Yes,,"$1,825 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC520514,809 Capitol Trl,Closed,"$234,000 ","$239,900 ","$234,900 ","$239,900 ",9,9,2/3/21,3/26/21,2/11/21,3/26/21,Yes,,"$3,500 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC503010,23 Helios Ct,Closed,"$234,000 ","$235,000 ","$235,000 ",,2,2,6/11/20,6/30/20,6/13/20,6/29/20,Yes,,"$1,000 ",Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC507296,326 2nd St,Closed,"$235,000 ","$230,000 ","$230,000 ",,8,8,8/16/20,9/23/20,8/23/20,9/23/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC506530,16 Westfield Dr,Closed,"$235,000 ","$235,000 ","$235,000 ",,5,5,8/14/20,10/23/20,8/18/20,10/20/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
