MLSNumber,Days_on_Market,Orig_List_Price,Month,Year,Zip_Code,SchoolDistrict,AnnualTax,LotAcres,SubdivisionNeighborhood,Municipality,Lot,TotalLandAsmt,TotalBldgAsmt,YearBuilt,Bedrooms,Baths,Garage_YN,AboveGradeSqFt,BelowGradeSqFt,Age,Structure_Type,InteriorSqFt,NumberofStories,DaysOnMarket_Buckets
DENC2013734,5.0,275000.0,1,2022,7,4,1726,0.05,564,12,232,7100,30600,61,3.0,3.0,1,1450.0,0.0,1936.0,8,1450.0,12,1
DENC2011248,3.0,274900.0,11,2021,7,4,2171,0.05,565,12,646,5600,41800,39,5.0,3.0,1,2250.0,0.0,1914.0,8,2250.0,13,1
DENC2021514,3.0,269000.0,4,2022,7,4,2157,0.06,565,12,436,5100,42000,35,5.0,3.0,2,1950.0,0.0,1910.0,1,1950.0,28,1
DENC523912,8.0,285000.0,4,2021,7,4,1598,0.07,565,12,775,10000,24900,47,3.0,3.0,1,1275.0,0.0,1922.0,8,1275.0,12,1
DENC2010496,43.0,299900.0,11,2021,7,4,2184,0.06,565,12,339,12800,34900,45,5.0,4.0,1,2080.0,0.0,1920.0,8,2080.0,13,1
DENC2010262,14.0,289000.0,11,2021,7,4,3947,0.05,61,12,274,7400,78800,129,3.0,4.0,2,2275.0,0.0,2004.0,8,2275.0,12,1
DENC526782,9.0,299000.0,5,2021,7,1,2805,0.08,563,12,767,9400,48800,79,4.0,4.0,2,2425.0,200.0,1954.0,8,2625.0,12,1
DENC2010490,48.0,310000.0,11,2021,7,4,2954,0.07,565,12,772,9000,55500,76,3.0,3.0,2,1875.0,0.0,1951.0,8,1875.0,12,1
DENC2020908,7.0,299900.0,4,2022,7,1,2641,0.07,563,12,577,6900,47900,61,4.0,4.0,2,1950.0,250.0,1936.0,8,2200.0,13,1
DENC2003708,12.0,283000.0,8,2021,7,4,2578,0.05,565,12,617,5600,50700,39,4.0,4.0,1,2400.0,0.0,1914.0,2,2400.0,28,1
DENC528492,5.0,287000.0,5,2021,7,4,2413,0.07,565,12,514,10000,42700,50,3.0,2.0,1,1950.0,770.0,1925.0,1,2720.0,27,1
DENC2006010,6.0,299900.0,9,2021,7,4,2134,0.06,125,12,330,7500,39100,50,4.0,3.0,2,1650.0,0.0,1925.0,8,1650.0,28,1
DENC2005434,4.0,285000.0,10,2021,7,4,1983,0.06,565,12,390,9800,33500,61,3.0,2.0,2,1450.0,0.0,1936.0,8,1450.0,26,1
DENC524966,6.0,299000.0,4,2021,7,4,2015,0.07,565,12,514,10000,34000,50,3.0,2.0,1,1750.0,0.0,1925.0,8,1750.0,13,1
DENC2007342,55.0,329900.0,9,2021,7,4,2871,0.08,565,12,777,9200,53500,76,3.0,3.0,2,1875.0,0.0,1951.0,2,1875.0,12,1
DENC525342,16.0,325000.0,4,2021,7,1,2853,0.08,563,12,752,9400,49800,75,3.0,4.0,2,2450.0,271.0,1954.0,8,2721.0,12,1
DENC2005964,9.0,319900.0,9,2021,7,4,2825,0.1,565,12,401,14200,47500,35,3.0,3.0,2,2096.0,0.0,1910.0,1,2096.0,28,1
DENC523328,6.0,310000.0,4,2021,7,4,2006,0.06,565,12,318,9800,34000,50,4.0,3.0,2,1776.0,0.0,1925.0,8,1776.0,28,1
DENC2003552,5.0,325000.0,7,2021,7,4,2445,0.06,565,12,469,9800,43600,40,5.0,3.0,1,2200.0,0.0,1915.0,8,2200.0,28,1
DENC528130,7.0,334900.0,6,2021,7,4,2038,0.09,565,12,766,10300,34200,43,4.0,3.0,2,1850.0,0.0,1918.0,8,1850.0,28,1
DENC2019442,5.0,350000.0,3,2022,7,4,1823,0.05,565,12,772,9200,30600,43,4.0,2.0,1,1750.0,0.0,1918.0,1,1750.0,28,1
DENC2007402,49.0,350000.0,9,2021,7,4,2967,0.08,125,12,274,10500,54300,54,4.0,3.0,2,2275.0,248.0,1929.0,1,2523.0,28,1
DENC2010324,53.0,499900.0,11,2021,7,1,4675,0.29,58,12,757,17600,79400,77,5.0,5.0,2,3350.0,0.0,1952.0,1,3350.0,27,1
DENC2008278,16.0,379900.0,9,2021,7,4,4882,0.05,372,12,279,12100,94500,106,3.0,3.0,2,2025.0,0.0,1981.0,4,2025.0,27,1
DENC527000,24.0,399000.0,5,2021,7,1,3263,0.25,58,12,773,18200,49500,78,3.0,3.0,2,2725.0,1164.0,1953.0,1,3889.0,11,1
DENC524402,11.0,375000.0,4,2021,7,1,3576,0.26,58,12,762,18300,55900,75,3.0,2.0,2,1550.0,0.0,1950.0,1,1550.0,11,1
DENC2006972,65.0,410000.0,9,2021,7,1,4550,0.3,58,12,717,19600,74800,79,4.0,3.0,2,1975.0,0.0,1954.0,1,1975.0,13,2
DENC2003122,14.0,395000.0,8,2021,7,4,3847,0.15,565,12,720,15800,68200,35,5.0,3.0,2,2850.0,0.0,1910.0,1,2850.0,28,1
DENC2006490,4.0,374900.0,9,2021,7,4,2487,0.07,565,12,767,10000,44300,46,4.0,3.0,1,1725.0,0.0,1921.0,1,1725.0,13,1
DENC2018884,5.0,390000.0,3,2022,7,4,2455,0.06,565,12,469,12800,40800,39,5.0,3.0,2,2416.0,0.0,1914.0,1,2416.0,13,1
DENC526440,9.0,375000.0,5,2021,7,4,3196,0.08,565,12,223,10100,59700,39,4.0,2.0,1,2150.0,0.0,1914.0,8,2150.0,28,1
DENC2012670,17.0,380000.0,1,2022,7,1,3885,0.16,563,12,214,6000,74600,45,3.0,5.0,1,3225.0,415.0,1920.0,1,3640.0,12,1
DENC2014490,8.0,445000.0,3,2022,7,1,4222,0.39,58,12,412,19000,68600,65,3.0,3.0,1,2325.0,0.0,1940.0,1,2325.0,12,1
DENC2017050,20.0,439900.0,2,2022,7,4,2949,0.09,565,12,328,15600,48800,51,4.0,2.0,2,2450.0,0.0,1926.0,1,2450.0,27,1
DENC522748,4.0,399900.0,4,2021,7,1,3629,0.27,58,12,755,19300,56000,77,3.0,3.0,2,1800.0,0.0,1952.0,1,1800.0,27,1
DENC2021430,6.0,425000.0,4,2022,7,4,2065,0.08,565,12,733,10100,35000,46,5.0,2.0,1,1883.0,0.0,1921.0,1,1883.0,28,1
DENC2021976,7.0,249900.0,4,2022,7,4,1960,0.08,565,12,215,10100,32700,29,5.0,3.0,1,1700.0,0.0,1904.0,1,1700.0,7,1
DENC2006938,2.0,479900.0,9,2021,7,4,4076,0.1,565,12,326,15700,73300,46,4.0,3.0,1,3050.0,0.0,1921.0,1,3050.0,28,1
DENC2002642,94.0,550000.0,7,2021,7,4,5724,0.14,125,12,481,12900,112100,58,8.0,6.0,2,4550.0,0.0,1933.0,8,4550.0,27,2
DENC2001266,18.0,550000.0,7,2021,7,4,4634,0.15,565,12,758,15800,85400,26,7.0,4.0,2,3600.0,0.0,1900.0,1,3600.0,13,1
DENC2016624,21.0,599900.0,2,2022,7,1,4776,0.2,58,12,447,14100,85000,132,4.0,3.0,2,2450.0,500.0,2007.0,1,2950.0,27,1
DENC528964,90.0,649000.0,6,2021,7,1,4979,0.42,58,12,356,20600,82700,62,4.0,4.0,2,2575.0,0.0,1937.0,1,2575.0,28,2
DENC519870,27.0,199000.0,1,2021,6,2,3783,0.02,574,12,283,5100,64800,16,2.0,2.0,1,1200.0,0.0,1885.0,4,1200.0,35,1
DENC513236,39.0,199900.0,11,2020,6,3,672,0.14,159,6,237,3200,18000,75,3.0,2.0,1,1150.0,0.0,1950.0,1,1150.0,26,1
DENC509200,48.0,199900.0,9,2020,6,2,1975,0.03,574,12,740,5500,31000,15,3.0,3.0,1,1900.0,0.0,1879.0,4,1900.0,28,1
DENC521972,5.0,199900.0,3,2021,6,3,745,0.13,159,6,451,3100,20400,75,3.0,2.0,1,0.0,0.0,1950.0,1,0.0,26,1
DENC498226,10.0,199900.0,3,2020,6,2,3783,0.02,574,12,272,5100,64800,16,3.0,2.0,1,0.0,0.0,1880.0,4,0.0,28,1
DENC512350,6.0,210000.0,11,2020,6,2,2690,0.0,256,12,62,8000,41700,147,1.0,1.0,1,0.0,0.0,2008.0,9,0.0,26,1
DENC521006,28.0,209900.0,2,2021,6,3,1702,0.14,159,6,458,3200,50500,144,3.0,2.0,1,0.0,0.0,2020.0,1,0.0,26,1
DENC517712,34.0,220000.0,12,2020,6,2,3664,0.05,574,12,447,7500,60200,19,3.0,2.0,1,1575.0,0.0,1889.0,8,1575.0,27,1
DENC508788,3.0,209900.0,9,2020,6,2,3848,0.03,574,12,745,7800,63300,22,3.0,3.0,1,1925.0,0.0,1894.0,4,1925.0,28,1
DENC522128,20.0,224900.0,3,2021,6,4,1607,0.03,568,12,299,8200,26900,29,3.0,1.0,1,1450.0,0.0,1904.0,1,1450.0,27,1
DENC518278,87.0,219900.0,12,2020,6,2,2852,0.0,256,12,78,8400,44300,147,1.0,1.0,2,0.0,0.0,2008.0,9,0.0,26,2
DENC497598,60.0,225000.0,3,2020,6,2,4600,0.03,574,12,731,7800,77200,16,3.0,2.0,1,1775.0,0.0,1875.0,4,1775.0,28,1
DENC518248,27.0,211000.0,12,2020,6,2,1840,0.05,575,12,293,10900,23100,26,3.0,3.0,1,0.0,0.0,1900.0,4,0.0,28,1
DENC508934,56.0,222500.0,9,2020,6,2,4487,0.0,417,12,154,13300,69600,132,2.0,2.0,1,1125.0,0.0,2007.0,9,1125.0,26,1
DENC506292,56.0,215000.0,7,2020,6,2,4530,0.0,417,12,174,13400,70300,132,2.0,2.0,1,1025.0,0.0,2007.0,9,1025.0,26,1
DENC503912,13.0,215000.0,6,2020,6,2,4200,0.03,574,12,750,6200,71400,16,3.0,2.0,1,1475.0,0.0,1880.0,4,1475.0,27,1
DENC507674,47.0,239900.0,8,2020,6,2,4812,0.03,574,12,733,7800,81100,16,4.0,2.0,1,1425.0,0.0,1880.0,2,1425.0,26,1
DENC510272,7.0,239900.0,9,2020,6,4,2290,0.03,568,12,329,8200,41800,30,3.0,2.0,1,1325.0,0.0,1905.0,8,1325.0,12,1
DENC519030,51.0,220000.0,1,2021,6,4,1754,0.03,568,12,717,7400,30900,26,2.0,2.0,1,0.0,0.0,1900.0,2,0.0,27,1
DENC500292,103.0,250000.0,5,2020,6,2,5326,0.0,417,12,162,15700,82700,132,2.0,2.0,2,1275.0,0.0,2007.0,9,1275.0,26,2
DENC499180,4.0,229900.0,6,2020,6,4,1478,0.03,568,12,747,8200,24100,45,3.0,3.0,1,1575.0,0.0,1920.0,4,1575.0,12,1
DENC521948,0.0,242500.0,3,2021,6,2,4530,0.0,417,12,158,13400,70300,132,2.0,2.0,2,1125.0,0.0,2007.0,9,1125.0,26,1
DENC499384,9.0,240000.0,6,2020,6,4,2290,0.05,568,12,330,10100,39900,45,3.0,3.0,1,1600.0,0.0,1920.0,2,1600.0,27,1
DENC508034,2.0,225000.0,9,2020,6,2,3875,0.03,574,12,782,6200,65400,26,3.0,2.0,1,1600.0,0.0,1900.0,4,1600.0,28,1
DENC501366,21.0,274999.0,5,2020,6,2,4346,0.0,256,12,61,12800,67500,147,2.0,2.0,1,1100.0,0.0,2010.0,7,1100.0,26,1
DENC510610,23.0,259900.0,10,2020,6,2,3691,0.05,574,12,237,8000,60200,45,3.0,3.0,1,2600.0,0.0,1920.0,8,2600.0,28,1
DENC524908,7.0,215000.0,4,2021,6,4,1218,0.03,568,12,749,8200,18400,45,2.0,1.0,1,1175.0,0.0,1920.0,4,1175.0,27,1
DENC520354,17.0,242000.0,2,2021,6,2,4487,0.0,417,12,153,13300,69600,132,2.0,2.0,2,1125.0,0.0,2007.0,9,1125.0,26,1
DENC517344,1.0,249900.0,11,2020,6,2,5504,0.0,417,12,170,16300,85400,132,2.0,2.0,2,1275.0,0.0,2007.0,9,1275.0,26,1
DENC502874,6.0,245000.0,6,2020,6,2,4963,0.0,417,12,175,14700,77000,132,2.0,2.0,1,1125.0,0.0,2007.0,9,1125.0,26,1
DENC510338,62.0,259900.0,9,2020,6,2,5548,0.0,417,12,176,16400,86100,132,2.0,2.0,1,1275.0,0.0,2007.0,9,1275.0,26,2
DENC508268,9.0,259900.0,9,2020,6,2,5196,0.0,417,12,182,15400,80600,147,2.0,2.0,2,0.0,0.0,2005.0,3,0.0,26,1
DENC503658,22.0,249999.0,6,2020,6,2,4303,0.0,256,12,76,12700,66800,147,2.0,2.0,2,0.0,0.0,2008.0,9,0.0,26,1
DENC522174,19.0,250000.0,3,2021,6,4,3155,0.03,568,12,760,8200,60700,45,2.0,2.0,1,1775.0,0.0,1920.0,8,1775.0,28,1
DENC505238,18.0,259000.0,7,2020,6,2,6949,0.09,574,12,246,19600,108800,17,4.0,4.0,1,2550.0,0.0,1882.0,8,2550.0,28,1
DENC522548,6.0,249900.0,3,2021,6,2,3345,0.03,574,12,646,7800,54000,16,4.0,2.0,1,2100.0,0.0,1880.0,4,2100.0,28,1
DENC511386,32.0,259900.0,12,2020,6,2,4443,0.0,256,12,71,13100,69000,147,2.0,2.0,1,0.0,0.0,2013.0,9,0.0,26,1
DENC524046,1.0,255000.0,4,2021,6,2,5434,0.0,417,12,168,16100,84300,132,2.0,2.0,2,1275.0,0.0,2007.0,9,1275.0,26,1
DENC505540,73.0,280000.0,7,2020,6,2,5153,0.0,417,12,156,15200,80000,132,3.0,2.0,1,1325.0,0.0,2007.0,9,1325.0,26,2
DENC509520,101.0,289900.0,9,2020,6,2,5862,0.0,417,12,184,17300,91000,147,2.0,2.0,1,1275.0,0.0,2007.0,9,1275.0,26,2
DENC520342,11.0,289000.0,1,2021,6,2,6949,0.09,574,12,246,19600,108800,17,4.0,4.0,1,2550.0,0.0,1882.0,8,2550.0,28,1
DENC517488,10.0,325000.0,12,2020,6,2,4092,0.0,256,12,75,12100,63500,147,2.0,2.0,1,1240.0,0.0,2008.0,9,1240.0,26,1
DENC513260,91.0,299900.0,11,2020,6,4,2977,0.04,568,12,323,9600,55400,30,4.0,2.0,1,2125.0,0.0,1905.0,4,2125.0,18,2
DENC505608,9.0,299900.0,7,2020,6,2,6051,0.0,256,12,79,17900,93900,147,2.0,2.0,1,0.0,0.0,2008.0,9,0.0,26,1
DENC505044,41.0,315000.0,7,2020,6,4,2789,0.03,568,12,677,8200,52700,45,3.0,4.0,1,1725.0,0.0,1920.0,4,1725.0,13,1
DENC504796,49.0,350000.0,7,2020,6,2,6219,0.0,417,12,166,18400,96500,132,2.0,2.0,1,1350.0,0.0,2007.0,9,1350.0,26,1
DENC496382,91.0,340000.0,3,2020,6,2,6046,0.0,417,12,173,17900,93800,132,2.0,2.0,2,1350.0,0.0,2007.0,9,1350.0,26,2
DENC497800,6.0,320000.0,3,2020,6,4,3054,0.04,568,12,294,9600,57100,34,3.0,3.0,1,2225.0,0.0,1909.0,8,2225.0,13,1
DENC498120,30.0,325000.0,3,2020,6,4,3521,0.06,568,12,705,11800,65100,45,3.0,3.0,1,2000.0,0.0,1920.0,4,2000.0,28,1
DENC504186,55.0,330000.0,7,2020,6,4,2280,0.04,568,12,324,9600,40200,30,4.0,4.0,1,2125.0,0.0,1905.0,4,2125.0,28,1
DENC512208,15.0,334999.0,10,2020,6,2,6939,0.03,111,12,356,6500,121700,130,3.0,3.0,2,2400.0,0.0,2005.0,4,2400.0,12,1
DENC519242,38.0,350000.0,1,2021,6,2,6343,0.0,417,12,172,18800,98400,132,2.0,2.0,1,1350.0,0.0,2007.0,9,1350.0,26,1
DENC505126,21.0,350000.0,8,2020,6,2,7004,0.04,111,12,447,8700,120700,130,3.0,4.0,2,2450.0,0.0,2005.0,2,2450.0,28,1
DENC517656,33.0,365000.0,12,2020,6,2,6527,0.0,417,12,165,19300,101300,132,2.0,3.0,1,1475.0,0.0,2007.0,9,1475.0,26,1
DENC498896,33.0,379900.0,4,2020,6,2,7550,0.04,111,12,306,8700,130800,130,3.0,4.0,2,2450.0,0.0,2005.0,8,2450.0,12,1
DENC520880,46.0,389900.0,2,2021,6,2,6906,0.03,111,12,355,5900,121700,130,3.0,4.0,2,2400.0,0.0,2005.0,4,2400.0,28,1
DENC518072,3.0,379900.0,12,2020,6,2,7561,0.03,111,12,668,6500,133200,130,3.0,4.0,2,2400.0,0.0,2005.0,4,2400.0,26,1
DENC519686,10.0,405000.0,1,2021,6,2,7707,0.03,111,12,586,11400,131000,130,3.0,4.0,2,2400.0,0.0,2005.0,8,2400.0,26,1
DENC511218,103.0,479000.0,10,2020,6,4,2926,0.05,568,12,470,10600,53300,45,3.0,3.0,1,1950.0,0.0,1920.0,2,1950.0,28,2
DENC2019284,15.0,200000.0,3,2022,6,2,1781,0.05,574,12,498,3200,29700,16,7.0,2.0,1,2350.0,0.0,1880.0,2,2350.0,28,1
DENC2014172,6.0,200000.0,1,2022,6,2,3691,0.0,417,12,181,10900,57300,147,1.0,1.0,2,0.0,0.0,2006.0,9,0.0,26,1
DENC509064,2.0,195000.0,9,2020,4,3,1211,0.13,105,6,425,6700,31500,77,3.0,1.0,1,1400.0,0.0,1952.0,1,1400.0,26,1
DENC2013992,43.0,200000.0,1,2022,6,2,3231,0.0,417,12,157,9600,50100,132,1.0,1.0,2,825.0,0.0,2007.0,9,825.0,26,1
DENC2010800,18.0,219000.0,11,2021,6,2,3864,0.0,417,12,155,11400,60000,132,1.0,1.0,1,1025.0,0.0,2007.0,9,1025.0,26,1
DENC2008638,19.0,199900.0,10,2021,6,2,4438,0.04,574,12,227,7200,74800,26,3.0,2.0,1,1550.0,0.0,1900.0,4,1550.0,28,1
DENC2004412,11.0,189900.0,8,2021,6,2,2311,0.02,314,12,298,1700,41000,124,3.0,4.0,2,1970.0,0.0,1999.0,4,1970.0,12,1
DENC2001618,1.0,200000.0,7,2021,6,2,2706,0.04,575,12,265,4500,45500,45,3.0,3.0,1,0.0,0.0,1920.0,4,0.0,28,1
DENC520570,72.0,202500.0,2,2021,6,2,3009,0.0,256,12,69,8900,46700,147,1.0,1.0,1,780.0,0.0,10.0,9,780.0,26,2
DENC528046,80.0,215000.0,6,2021,6,2,2825,0.0,256,12,72,8400,43800,147,1.0,1.0,1,0.0,0.0,2011.0,9,0.0,26,2
DENC2019708,13.0,204900.0,3,2022,6,3,590,0.14,159,6,224,3200,15400,75,3.0,1.0,1,875.0,0.0,1950.0,1,875.0,26,1
DENC2016450,14.0,205000.0,2,2022,6,3,555,0.14,159,6,318,3200,14300,75,3.0,1.0,1,1075.0,0.0,1950.0,1,1075.0,26,1
DENC2007020,19.0,212000.0,9,2021,6,2,2690,0.0,256,12,63,8000,41700,147,1.0,1.0,1,0.0,0.0,2008.0,9,0.0,26,1
DENC2011690,56.0,220000.0,12,2021,6,2,2279,0.03,314,12,502,1800,40300,131,3.0,3.0,2,1750.0,340.0,2006.0,4,2090.0,28,1
DENC2008690,9.0,209999.0,10,2021,6,2,2825,0.0,256,12,73,8400,43800,147,1.0,1.0,1,0.0,0.0,2008.0,9,0.0,26,1
DENC2000496,1.0,189900.0,6,2021,6,2,3383,0.05,382,12,640,8300,54200,107,4.0,3.0,1,1550.0,312.0,1982.0,2,1862.0,12,1
DENC526748,34.0,230000.0,5,2021,6,2,4324,0.04,382,12,638,8400,71500,108,2.0,2.0,1,1250.0,0.0,1983.0,4,1250.0,26,1
DENC2009862,23.0,195000.0,12,2021,6,2,2311,0.02,314,12,328,1700,41000,124,3.0,4.0,2,1650.0,320.0,1999.0,2,1970.0,12,1
DENC2022306,6.0,215000.0,4,2022,6,2,2690,0.0,256,12,64,8000,41700,147,1.0,1.0,1,0.0,0.0,2008.0,9,0.0,26,1
DENC2017288,4.0,219900.0,2,2022,6,4,2487,0.03,568,12,302,8200,46100,34,2.0,2.0,1,1450.0,0.0,1909.0,4,1450.0,27,1
DENC2003638,7.0,209900.0,7,2021,6,3,885,0.14,159,6,292,3000,24900,75,4.0,2.0,1,0.0,0.0,1950.0,1,0.0,26,1
DENC524280,16.0,234999.0,4,2021,6,2,3789,0.05,574,12,492,7500,62500,19,3.0,2.0,1,1575.0,0.0,1889.0,8,1575.0,26,1
DENC2013438,16.0,239000.0,12,2021,6,2,4449,0.0,256,12,67,13200,69000,147,2.0,2.0,1,1152.0,0.0,2008.0,9,1152.0,26,1
DENC521506,23.0,227500.0,3,2021,6,2,3886,0.04,574,12,677,9100,62700,16,3.0,2.0,1,1475.0,0.0,1880.0,2,1475.0,27,1
DENC2016496,10.0,235000.0,2,2022,6,2,3296,0.04,575,12,757,7300,53600,20,4.0,3.0,1,2250.0,0.0,1890.0,4,2250.0,26,1
DENC520046,74.0,359900.0,5,2021,6,2,2376,0.02,574,12,227,3200,40700,26,2.0,3.0,1,1825.0,0.0,1868.0,2,1825.0,13,2
DENC2021584,6.0,225000.0,4,2022,6,2,2327,0.02,314,12,305,1600,41400,124,3.0,4.0,2,1650.0,320.0,1999.0,2,1970.0,12,1
DENC2020750,4.0,238750.0,4,2022,6,2,2208,0.02,574,12,429,1700,39100,26,3.0,2.0,1,1625.0,0.0,1900.0,4,1625.0,28,1
DENC2014614,26.0,239900.0,1,2022,6,2,1975,0.03,574,12,740,5500,31000,15,3.0,3.0,1,1900.0,0.0,1879.0,4,1900.0,28,1
DENC2008044,19.0,240000.0,9,2021,6,2,5158,0.0,417,12,167,15200,80100,132,2.0,2.0,1,1125.0,0.0,2007.0,9,1125.0,26,1
DENC2002662,31.0,279900.0,7,2021,6,2,2847,0.03,567,12,667,3800,48800,20,2.0,2.0,1,1350.0,0.0,1890.0,2,1350.0,27,1
DENC2000508,30.0,265000.0,6,2021,6,2,5158,0.0,417,12,167,15200,80100,132,2.0,2.0,1,1125.0,0.0,2007.0,9,1125.0,26,1
DENC2016194,6.0,229900.0,2,2022,6,2,3567,0.05,574,12,458,7500,58400,19,3.0,2.0,1,1525.0,0.0,1889.0,8,1525.0,27,1
DENC528004,78.0,275000.0,6,2021,6,2,4568,0.0,417,12,160,13500,70900,132,2.0,2.0,1,1125.0,0.0,2007.0,9,1125.0,26,2
DENC2017886,6.0,239900.0,2,2022,6,2,3745,0.03,574,12,742,7800,61400,22,3.0,2.0,1,1675.0,0.0,1894.0,4,1675.0,28,1
DENC2012468,10.0,245000.0,12,2021,6,2,4362,0.02,574,12,726,6400,74200,16,2.0,2.0,1,1600.0,0.0,1880.0,4,1600.0,28,1
DENC2006430,20.0,249000.0,9,2021,6,2,3361,0.05,574,12,425,7500,54600,20,2.0,2.0,1,1675.0,0.0,1890.0,8,1675.0,12,1
DENC2007708,40.0,239900.0,9,2021,6,3,859,0.2,159,6,238,3400,23700,75,4.0,2.0,2,1350.0,0.0,1950.0,1,1350.0,26,1
DENC2004838,11.0,244900.0,8,2021,6,2,4508,0.02,574,12,712,6400,76900,16,2.0,2.0,1,1800.0,0.0,1880.0,4,1800.0,28,1
DENC2001158,16.0,250000.0,7,2021,6,2,3686,0.03,574,12,525,7800,60300,16,3.0,2.0,1,1700.0,0.0,1880.0,4,1700.0,27,1
DENC2008380,22.0,265000.0,10,2021,6,2,4389,0.0,417,12,163,13000,68100,132,2.0,2.0,1,1102.0,0.0,2007.0,9,1102.0,26,1
DENC2001988,40.0,269500.0,7,2021,6,4,2326,0.04,568,12,652,9600,41200,45,3.0,2.0,1,1600.0,0.0,1920.0,8,1600.0,28,1
DENC2000194,49.0,280000.0,6,2021,6,2,4438,0.03,574,12,781,6200,75800,26,3.0,3.0,1,1600.0,0.0,1900.0,4,1600.0,28,1
DENC2017444,10.0,265000.0,2,2022,6,2,4941,0.0,256,12,66,14600,76700,147,2.0,2.0,2,0.0,0.0,208.0,9,0.0,26,1
DENC2011050,5.0,219900.0,1,2022,6,2,2316,0.05,574,12,751,7100,35700,29,4.0,3.0,1,2050.0,0.0,1904.0,2,2050.0,28,1
DENC2011038,6.0,269900.0,12,2021,6,2,5591,0.03,574,12,224,6200,97100,26,3.0,3.0,1,1875.0,0.0,1887.0,4,1875.0,28,1
DENC2000490,110.0,292900.0,6,2021,6,2,4368,0.0,256,12,65,12900,67800,147,2.0,2.0,1,0.0,0.0,2010.0,9,0.0,26,2
DENC526012,5.0,269000.0,5,2021,6,2,4265,0.0,256,12,70,12600,66200,147,2.0,2.0,1,1113.0,0.0,2010.0,9,1113.0,26,1
DENC525916,7.0,244900.0,5,2021,6,2,3280,0.0,256,12,80,9700,50900,147,1.0,1.0,2,0.0,0.0,2008.0,7,0.0,26,1
DENC522762,41.0,279900.0,3,2021,6,2,4438,0.0,256,12,68,13100,68900,147,2.0,2.0,1,1113.0,0.0,2008.0,9,1113.0,26,1
DENC2002334,49.0,263000.0,7,2021,6,2,4330,0.03,574,12,217,6200,73800,26,3.0,2.0,1,1575.0,0.0,1886.0,2,1575.0,28,1
DENC2019230,6.0,259900.0,3,2022,6,2,3458,0.03,574,12,668,7800,56100,26,3.0,2.0,1,1500.0,0.0,1900.0,2,1500.0,12,1
DENC2003376,1.0,329900.0,7,2021,6,2,2300,0.03,574,12,489,3300,39200,147,0.0,0.0,1,0.0,0.0,1926.0,2,0.0,26,1
DENC2020286,5.0,275000.0,4,2022,6,2,3783,0.02,574,12,283,5100,64800,16,2.0,2.0,1,1200.0,0.0,1880.0,4,1200.0,12,1
DENC2013860,50.0,278000.0,1,2022,6,2,4763,0.0,417,12,161,14100,73900,132,2.0,2.0,2,1125.0,0.0,2007.0,9,1125.0,26,1
DENC524660,0.0,274900.0,4,2021,6,2,5196,0.0,417,12,183,15400,80600,147,2.0,2.0,1,0.0,0.0,2006.0,9,0.0,26,1
DENC525150,93.0,285000.0,5,2021,6,2,5337,0.0,417,12,177,15800,82800,132,2.0,2.0,2,1125.0,0.0,2007.0,9,1125.0,26,2
DENC2009390,18.0,278000.0,12,2021,6,2,4920,0.0,417,12,169,14500,76400,132,2.0,2.0,1,1125.0,0.0,2007.0,9,1125.0,26,1
DENC2006018,57.0,300000.0,8,2021,6,2,5120,0.0,417,12,179,15100,79500,147,2.0,2.0,1,0.0,0.0,2007.0,9,0.0,26,1
DENC527016,23.0,299900.0,5,2021,6,4,2770,0.03,568,12,340,8200,52300,30,3.0,3.0,1,1500.0,0.0,1905.0,4,1500.0,28,1
DENC521246,43.0,300000.0,2,2021,6,4,2816,0.02,568,12,337,6700,54800,30,3.0,3.0,1,1350.0,0.0,1905.0,8,1350.0,27,1
DENC2004100,12.0,299900.0,8,2021,6,2,4584,0.0,256,12,74,13600,71100,147,2.0,2.0,1,0.0,0.0,2008.0,9,0.0,26,1
DENC2011362,4.0,300000.0,12,2021,6,2,5770,0.0,417,12,159,17100,89500,132,3.0,2.0,2,1475.0,0.0,2007.0,7,1475.0,26,1
DENC528678,73.0,329900.0,6,2021,6,4,2532,0.04,568,12,353,9600,45700,30,3.0,3.0,1,2025.0,0.0,1905.0,4,2025.0,27,2
DENC2018414,6.0,310000.0,3,2022,6,4,3036,0.02,568,12,327,6700,59600,35,3.0,3.0,1,1450.0,0.0,1910.0,8,1450.0,27,1
DENC2016402,19.0,310000.0,2,2022,6,2,4481,0.0,256,12,77,13200,69600,147,2.0,2.0,1,1104.0,0.0,2008.0,7,1104.0,26,1
DENC2003848,67.0,325000.0,8,2021,6,2,5710,0.0,417,12,164,16900,88600,132,2.0,2.0,2,1369.0,0.0,2007.0,9,1369.0,26,2
DENC2015788,5.0,325000.0,2,2022,6,4,2656,0.04,568,12,740,9600,48400,45,3.0,3.0,1,1625.0,608.0,1920.0,1,2233.0,28,1
DENC2001044,42.0,385000.0,6,2021,6,4,2290,0.05,568,12,330,10100,39900,45,3.0,3.0,1,1600.0,0.0,1920.0,8,1600.0,27,1
DENC2006836,59.0,369500.0,9,2021,6,4,3631,0.04,568,12,278,9100,70200,41,4.0,4.0,1,2475.0,0.0,1916.0,8,2475.0,28,1
DENC2010644,4.0,354900.0,11,2021,6,4,2532,0.05,568,12,306,10600,44700,45,3.0,2.0,1,1765.0,0.0,1920.0,8,1765.0,12,1
