MLSNumber,Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,BathsFull,Design,Style,NumberofStories,Central_Air_YN,Cooling,PrimaryHeat,HeatDelivery,HotWater,Water,Sewer,Basement_YN,Garage_YN,ExteriorMaterial,LotFrontage,LotDepth,LotSqFt,LotAcres,YearBuilt,Sold_Price,Days_on_Market,PC1,PC2,PC3,Class
DENC525964,229000.0,19804,ELMHURST,Red Clay Consolidated,No,Detached,0.12,1200.0,1200.0,0.0,2.0,1.0,1.0,One,"Bungalow,Rancher",Main,No,Other,NaturalGas,ForcedAir,Other,Public,PublicSewer,Yes,No,VinylSiding,50.0,100.0,5227,0.12,1930,219000.0,16.0,-5.249855801326258,-1.8323513669512217,4.437499975057051,2
DENC2018430,215000.0,19804,ELMHURST,Red Clay Consolidated,No,Detached,0.04,875.0,875.0,0.0,2.0,1.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,35.0,76.1,1742,0.04,1944,220000.0,9.0,-3.3756898502022694,-0.3442151196700777,0.5749227706097252,1
DENC2002236,235000.0,19804,GORDY ESTATES,Red Clay Consolidated,No,Detached,0.21,1350.0,1350.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"AluminumSiding,VinylSiding",60.0,153.7,9148,0.21,1950,220000.0,33.0,-3.942626204092075,-4.276220295435415,-0.27636094634930847,1
DENC2000432,239000.0,19804,OLDE GLYNRICH,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.04,1900.0,1300.0,600.0,2.0,3.0,2.0,Two,Contemporary,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",18.0,104.5,1742,0.04,1991,220000.0,25.0,-1.1035541716600497,2.0398207973960525,-2.966446330191989,3
DENC2018342,205000.0,19804,NEWPORT HEIGHTS,Red Clay Consolidated,No,Interior Row/Townhouse,0.05,1765.0,1325.0,440.0,3.0,2.0,2.0,Two,SplitLevel,"Lower1,Main",Yes,CentralAC,NaturalGas,Central,Electric,Public,PublicSewer,Yes,No,Brick,21.0,115.0,2178,0.05,1953,221000.0,4.0,-2.817346247992384,0.20151285471457495,-0.522856992007068,3
DENC2000128,194900.0,19804,SILVIEW,Red Clay Consolidated,No,Detached,0.12,1100.0,1100.0,0.0,2.0,2.0,2.0,Two,CapeCod,"Main,Upper1",No,WindowUnits,NaturalGas,Radiator,NaturalGas,Public,PublicSewer,Yes,Yes,"Asphalt,MetalSiding",50.0,100.0,5227,0.12,1938,221000.0,6.0,-3.9675520087119596,1.5933949321040093,6.0094293976242765,2
DENC526410,205000.0,19804,WINDERMERE,Red Clay Consolidated,No,Detached,0.16,1025.0,1025.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,Brick,89.3,100.0,6970,0.16,1957,221000.0,5.0,-3.7357827787070286,-3.3457220309742404,0.26456541223897484,1
DENC2002962,219900.0,19804,LYNDALIA,Red Clay Consolidated,No,Detached,0.11,1475.0,1475.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",40.0,120.0,4791,0.11,1930,221400.0,12.0,-2.36725517370758,0.18504868873258862,0.15961514161384438,3
DENC2005292,245000.0,19804,KIAMENSI GARDENS,Red Clay Consolidated,No,Detached,0.14,1125.0,1125.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Asbestos,Brick",60.0,100.0,6098,0.14,1959,222000.0,22.0,-3.3893693614819362,-3.0363451840329287,0.3661471749184035,1
DENC2016174,224900.0,19804,BOXWOOD ADDITION,Red Clay Consolidated,No,Detached,0.13,1250.0,1250.0,0.0,3.0,1.0,1.0,OneandaHalf,CapeCod,Main,No,None,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",46.0,125.0,5663,0.13,1950,224900.0,1.0,-4.196514147281305,-0.7780111261866429,4.261178093442254,2
DENC2020044,210000.0,19804,GORDY ESTATES,Red Clay Consolidated,No,Detached,0.16,1075.0,1075.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,Asbestos,60.4,117.0,6970,0.16,1950,225000.0,8.0,-3.8157688566950365,-4.541886097158111,-0.24396705601099247,1
DENC2017704,225000.0,19804,ELMHURST,Red Clay Consolidated,No,Detached,0.12,1475.0,1475.0,0.0,3.0,2.0,2.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Asbestos,50.0,100.0,5227,0.12,1930,225000.0,5.0,-2.6341492167818856,-1.166751939222014,0.9027481089879853,1
DENC2009242,219900.0,19804,BOXWOOD ADDITION,Red Clay Consolidated,No,Detached,0.14,1650.0,1650.0,0.0,3.0,1.0,1.0,Two,CapeCod,Main,No,None,Oil,HotWater,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",62.5,125.0,6098,0.14,1945,225000.0,1.0,-2.8624239386988606,0.04419269258395356,5.275470726714121,2
DENC2005604,219900.0,19804,GORDY ESTATES,Red Clay Consolidated,No,Detached,0.14,1125.0,1125.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,Central,NaturalGas,Public,PublicSewer,No,No,"AluminumSiding,VinylSiding",60.0,100.0,6098,0.14,1950,225000.0,4.0,-4.403138953665243,-4.195955071148444,-0.3983124021314311,1
DENC2002994,210000.0,19804,ASHLEY,Red Clay Consolidated,No,Detached,0.12,1675.0,1675.0,0.0,4.0,2.0,2.0,Two,Colonial,"Main,Upper1",No,WindowUnits,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,"Asbestos,WoodSiding",0.0,0.0,5227,0.12,1925,225000.0,6.0,-3.812840703957984,2.378340990621168,5.558483872205196,2
DENC525522,239900.0,19804,BELVEDERE,Red Clay Consolidated,No,Detached,0.11,1325.0,1325.0,0.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,"90ForcedAir,ForcedAir,ProgrammableThermostat",Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",50.0,90.5,4792,0.11,2005,225000.0,13.0,-1.0426909287681612,0.4451789939239473,-1.0797605652941311,3
DENC524192,239999.0,19804,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.18,1450.0,1450.0,0.0,3.0,2.0,1.0,Three,Colonial,Main,Yes,CentralAC,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,Stucco,45.0,181.0,7841,0.18,1930,225000.0,18.0,-2.343725059741568,-0.26015129748118837,1.4193004169326098,1
DENC523466,229900.0,19804,BOXWOOD ADDITION,Red Clay Consolidated,No,Twin/Semi-Detached,0.17,1400.0,1400.0,0.0,3.0,2.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,38.2,197.0,7405,0.17,1945,225000.0,254.0,-1.778689729470728,1.544712703846711,0.8812614078298865,3
DENC2015014,214900.0,19804,RICHARDSON PARK,Red Clay Consolidated,No,Detached,0.06,900.0,900.0,0.0,2.0,1.0,1.0,OneandaHalf,CapeCod,"Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",48.0,55.0,2613,0.06,1950,227000.0,15.0,-4.053845940139452,-0.4837630016655386,1.1657135739505506,1
DENC2010742,225000.0,19804,NEWPORT HEIGHTS,Red Clay Consolidated,No,Detached,0.11,1400.0,1400.0,0.0,4.0,1.0,1.0,Two,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,50.0,100.0,4792,0.11,1953,230000.0,12.0,-2.720757973589692,-0.46334406560683833,0.6776334061393742,1
DENC2008974,209900.0,19804,TUXEDO PARK,Red Clay Consolidated,No,Detached,0.2,0.0,0.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",No,WindowUnits,NaturalGas,"BaseboardHotWater,Radiant",NaturalGas,Public,PublicSewer,No,No,Cedar,60.0,121.4,7405,0.17,1920,230000.0,6.0,-4.603034470477742,-0.11510150463845505,5.105779154718,2
DENC2007344,229900.0,19804,WESTFIELD,Red Clay Consolidated,No,Detached,0.11,1800.0,1800.0,0.0,4.0,2.0,2.0,Two,CapeCod,"Main,Upper1",Yes,CentralAC,"Electric,NaturalGas",HeatPumpGasBackUp,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Concrete,VinylSiding",50.1,97.3,4792,0.11,1952,230000.0,16.0,-1.331546666978089,-0.19970467928209384,0.9915518013492953,1
DENC2006034,230000.0,19804,ROSEMONT,Red Clay Consolidated,No,Detached,0.11,1025.0,1025.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,Brick,46.7,100.5,4792,0.11,1956,230000.0,4.0,-4.557039251776812,-3.709845916271005,0.20745105867241365,1
DENC2018596,245000.0,19804,WOODCREST,Red Clay Consolidated,No,Detached,0.13,1200.0,1200.0,0.0,3.0,1.0,1.0,OneandaHalf,CapeCod,"Main,Upper1",No,WindowUnits,NaturalGas,Radiator,NaturalGas,Public,PublicSewer,Yes,Yes,Asbestos,55.0,100.0,5662,0.13,1940,232000.0,1.0,-3.981417579883272,0.48497034178781695,5.7694647547646,2
DENC2000660,175000.0,19804,MIDDLEBORO EAST,Red Clay Consolidated,No,Detached,0.23,2032.0,1525.0,507.0,3.0,3.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,103.3,91.4,10019,0.23,1969,232000.0,6.0,-1.318971077549452,-2.626502082085519,0.16382131848966114,1
DENC2004434,214900.0,19804,ELMHURST,Red Clay Consolidated,No,Detached,0.1,2746.0,2175.0,571.0,4.0,2.0,1.0,Two,Bungalow,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,VinylSiding,49.6,80.0,4356,0.1,1938,233000.0,3.0,-1.783675970565393,-0.5254181361454495,0.4231945395255882,1
DENC2006344,234900.0,19804,WESTVIEW,Red Clay Consolidated,Yes,Detached,0.14,0.0,0.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,VinylSiding,60.0,100.0,6098,0.14,1954,234900.0,6.0,-4.215145197301262,-3.9585251866424396,-1.0075408368660734,1
DENC2021968,220000.0,19804,NEWPORT HEIGHTS,Red Clay Consolidated,No,Detached,0.14,975.0,975.0,0.0,3.0,3.0,3.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Asbestos,VinylSiding",48.0,125.0,6098,0.14,1941,235000.0,7.0,-2.624080568072005,-2.7381328528181275,-0.08946750137774315,1
DENC527442,230000.0,19804,LAUREL VILLAGE,Red Clay Consolidated,No,Detached,0.16,1125.0,1125.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,"BaseboardElectric,ForcedAir",Electric,Public,PublicSewer,No,No,"AluminumSiding,VinylSiding",56.3,105.1,6970,0.16,1988,235000.0,10.0,-4.161496216218481,-4.2403738604819985,0.07154262701792308,1
DENC2005046,249900.0,19804,GORDY ESTATES,Red Clay Consolidated,No,Detached,0.17,0.0,0.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,HeatPumpGasBackUp,NaturalGas,Public,PublicSewer,No,No,VinylSiding,60.0,120.0,7405,0.17,1950,235000.0,23.0,-4.833648419880785,-4.294402850015887,-0.2895055037636579,1
DENC2003138,235000.0,19804,LAUREL VILLAGE,Red Clay Consolidated,No,Detached,0.15,1225.0,1225.0,0.0,3.0,2.0,2.0,One,"PreFabricated,Rancher",Main,No,WindowUnits,Electric,BaseboardElectric,Electric,Public,PublicSewer,No,No,VinylSiding,62.6,105.0,6534,0.15,1987,235000.0,18.0,-5.3512871765795476,-2.633911082201813,4.700376264570199,2
DENC528052,229000.0,19804,HERSHEY RUN,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.0,0.0,0.0,0.0,2.0,2.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,HeatPumps,Electric,Public,PublicSewer,No,No,"AluminumSiding,Brick,VinylSiding",0.0,0.0,0,0.0,1998,235000.0,2.0,-3.876378788361845,1.1323871091981155,-3.372479706303275,3
DENC527858,299000.0,19804,GORDY ESTATES,Red Clay Consolidated,No,Interior Row/Townhouse,0.05,1948.0,1625.0,323.0,5.0,2.0,1.0,Three,Other,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,Brick,18.0,132.2,2178,0.05,1960,235000.0,135.0,-2.5480852626199604,1.2108999317152116,-0.4657712029807228,3
DENC2011888,215000.0,19804,PLEASANT HILLS,Red Clay Consolidated,No,Twin/Semi-Detached,0.08,1525.0,1525.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,34.9,100.0,3485,0.08,1944,236000.0,4.0,-3.386121802858255,1.2017540438949774,0.22444602191287152,3
DENC2012424,235000.0,19804,HERSHEY RUN,Red Clay Consolidated,Yes,End of Row/Townhouse,0.0,0.0,0.0,0.0,2.0,2.0,2.0,One,BacktoBack,"Main,Upper1,Upper2",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,No,No,"AluminumSiding,Brick,VinylSiding",0.0,0.0,0,0.0,1998,236500.0,2.0,-5.047412411652735,0.3876926023515886,-4.03408745924143,3
DENC525754,224900.0,19804,ASHLEY,Red Clay Consolidated,No,Detached,0.1,1425.0,1425.0,0.0,3.0,1.0,1.0,Two,CapeCod,"Main,Upper1",No,None,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",50.0,88.7,4356,0.1,1930,240000.0,9.0,-3.8247106206376813,0.5035783811738823,4.3254059937964495,2
DENC523430,230000.0,19804,STONEHURST,Red Clay Consolidated,No,Detached,0.17,1550.0,1550.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",No,None,Oil,HotWater,Oil,Public,PublicSewer,Yes,Yes,Stone,56.0,131.5,7405,0.17,1941,240000.0,5.0,-2.35794820280624,1.1930417017766162,6.776504849341229,2
DENC2004602,235000.0,19804,CEDAR HEIGHTS,Red Clay Consolidated,No,Detached,0.17,1425.0,1425.0,0.0,4.0,1.0,1.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,Stucco,52.0,144.8,7405,0.17,1950,242000.0,6.0,-2.9410048641859845,-1.997013623366857,0.8793485216954199,1
DENC2004646,237000.0,19804,CEDAR HEIGHTS,Red Clay Consolidated,No,Detached,0.17,1425.0,1425.0,0.0,4.0,1.0,1.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,"CeilingFans,CentralAC",NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,Stucco,52.0,146.4,7405,0.17,1950,242000.0,6.0,-3.123753124074308,-1.6690058073327745,1.7376227062444047,1
DENC2009264,250000.0,19804,KIAMENSI GARDENS,Red Clay Consolidated,No,Detached,1.28,2400.0,2400.0,0.0,5.0,3.0,3.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Private,PrivateSewer,Yes,No,Brick,0.0,0.0,14375,0.33,1973,242500.0,23.0,0.11395200251966726,-1.1109971716686156,2.1031210771626303,1
DENC2005740,249900.0,19804,WOODCREST,Red Clay Consolidated,No,Detached,0.12,1350.0,1350.0,0.0,3.0,2.0,1.0,OneandaHalf,CapeCod,"Lower1,Main,Upper1",No,WindowUnits,NaturalGas,"HotWater,Radiator",NaturalGas,Public,PublicSewer,Yes,No,Other,50.0,104.0,5227,0.12,1940,242500.0,25.0,-4.193604938094168,1.1062647711907303,5.232587461818874,2
DENC525440,229900.0,19804,GORDY ESTATES,Red Clay Consolidated,Yes,Detached,0.15,1600.0,1600.0,0.0,3.0,2.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"AluminumSiding,VinylSiding",62.0,100.0,6534,0.15,1950,244000.0,5.0,-3.0423339374167133,-3.638421247780065,-1.2259924429548852,1
DENC2011076,239900.0,19804,ROLLING HILLS,Red Clay Consolidated,No,Detached,0.18,4763.0,3175.0,1588.0,5.0,3.0,2.0,Two,"SplitLevel,Traditional","Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,VinylSiding,70.0,110.0,7840,0.18,1956,245000.0,3.0,0.4856217236127703,-1.000285719188075,-0.2519668775650884,1
DENC2009246,245000.0,19804,ELMHURST,Red Clay Consolidated,No,Detached,0.12,1300.0,1300.0,0.0,3.0,2.0,1.0,Two,CapeCod,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,EnergyStarHeatingSystem,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Asphalt,VinylSiding",50.0,100.0,5227,0.12,1930,245000.0,11.0,-1.8036845783479194,-0.21746762060737931,0.6798507092527929,1
DENC2000727,249900.0,19804,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.15,950.0,950.0,0.0,2.0,1.0,1.0,OneandaHalf,CapeCod,Main,Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,Brick,80.0,80.0,6534,0.15,1960,245000.0,6.0,-3.1461848396324994,-2.016765167980729,1.475442008573919,1
DENC2005068,234900.0,19804,BELLEMOOR,Red Clay Consolidated,No,Detached,0.21,900.0,900.0,0.0,2.0,1.0,1.0,OneandaHalf,CapeCod,Main,No,"CeilingFans,WindowUnits",NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,Yes,Asbestos,75.0,120.0,9147,0.21,1937,245000.0,9.0,-4.3820655495988925,-0.36027421851562713,5.6505422027570615,2
DENC2004466,139900.0,19804,ELMHURST,Red Clay Consolidated,No,Detached,0.12,1750.0,1750.0,0.0,3.0,2.0,1.0,Two,CapeCod,"Main,Upper1",No,"CeilingFans,WindowUnits",NaturalGas,HotWater,NaturalGas,Community,"NoSepticSystem,PublicSewer",Yes,Yes,"AluminumSiding,VinylSiding",50.0,100.0,5227,0.12,1930,245000.0,30.0,-2.23366520445358,0.5938577219813388,6.33727612042974,2
DENC527014,225000.0,19804,BELLEMOOR,Red Clay Consolidated,No,Detached,0.14,1500.0,1500.0,0.0,3.0,2.0,1.0,OneandaHalf,Colonial,"Main,Upper1",No,WindowUnits,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,Brick,50.0,100.0,6098,0.14,1930,245000.0,6.0,-3.9380436971078256,1.354117213300056,5.3586250032648515,2
DENC2010946,235500.0,19804,WINDERMERE,Red Clay Consolidated,No,Detached,0.16,1250.0,1250.0,0.0,3.0,2.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,Central,NaturalGas,Public,PublicSewer,Yes,No,"BlownInInsulation,CPVCPVC,Masonry",70.0,100.0,6970,0.16,1957,246000.0,9.0,-3.625959412058532,-3.587751586495498,0.21957344797795394,1
DENC526556,279000.0,19804,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.12,1775.0,1775.0,0.0,3.0,2.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,Radiator,NaturalGas,Public,PublicSewer,Yes,Yes,Stucco,40.0,127.0,5227,0.12,1925,247500.0,57.0,-0.7688764527485829,0.919534870588987,1.39362393600875,3
DENC2009752,249900.0,19804,WOODCREST,Red Clay Consolidated,No,Detached,0.12,1275.0,1275.0,0.0,3.0,2.0,1.0,OneandaHalf,CapeCod,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,Central,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,50.0,105.0,5227,0.12,1953,249900.0,6.0,-2.0033060963828793,-0.4675826456675789,1.1234606150648792,1
DENC2005222,279900.0,19804,KIAMENSI GARDENS,Red Clay Consolidated,Yes,Detached,0.18,1680.0,1200.0,480.0,3.0,1.0,1.0,Three,Bilevel,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,VinylSiding,108.8,93.7,7841,0.18,1956,249900.0,24.0,-0.6197799390762941,-1.0360227544493263,-0.47323208969499153,1
DENC526872,249900.0,19804,ASHLEY,Red Clay Consolidated,No,Detached,0.18,1308.0,951.0,357.0,3.0,2.0,2.0,Two,CapeCod,"Lower1,Lower2,Lower3,Main,Upper1,Upper2,Upper3",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick",77.7,111.2,7841,0.18,1920,249900.0,15.0,-0.9013544925048975,-0.45845526330468417,0.9278357602057384,1
DENC2021688,245000.0,19804,NEWPORT,Red Clay Consolidated,No,Detached,0.12,1575.0,1575.0,0.0,3.0,2.0,1.0,Two,"CapeCod,Rancher","Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,50.0,100.0,5227,0.12,1940,250000.0,6.0,-2.2801424455035386,-0.6046736676447714,0.6500049345987657,1
DENC2018886,259900.0,19804,WOODCREST,Red Clay Consolidated,Yes,Detached,0.14,1225.0,1225.0,0.0,2.0,1.0,1.0,Three,Colonial,"Main,Upper1",No,WindowUnits,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",58.8,105.0,6098,0.14,1940,250000.0,9.0,-3.674937378748413,1.715133826870733,3.999095830597997,2
DENC2018194,250000.0,19804,WESTVIEW,Red Clay Consolidated,No,Detached,0.17,1410.0,1050.0,360.0,2.0,1.0,1.0,OneandaHalf,CapeCod,Main,Yes,CentralAC,NaturalGas,"Central,ForcedAir",NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick",63.8,120.0,7405,0.17,1951,250000.0,6.0,-3.038154416544874,-2.0007601223855453,0.8129047800658895,1
DENC2008474,250000.0,19804,BELLEMOOR,Red Clay Consolidated,No,Detached,0.14,1350.0,1350.0,0.0,4.0,3.0,2.0,OneandaHalf,CapeCod,"Lower1,Main,Upper1",No,"WallUnit,WindowUnits",NaturalGas,HotWater,Electric,Public,PublicSewer,Yes,Yes,Frame,50.0,125.0,6098,0.14,1937,250000.0,10.0,-2.029078009873858,1.085787039747732,5.253631234712063,2
DENC2006404,254900.0,19804,ROSEMONT,Red Clay Consolidated,No,Detached,0.16,2433.0,1933.0,500.0,2.0,2.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,StickBuilt,Stucco",50.0,140.0,6969,0.16,1955,250000.0,14.0,-2.0706178565940956,-3.347238158794363,0.20740054086487644,1
DENC2004740,259900.0,19804,WOODCREST,Red Clay Consolidated,No,Detached,0.12,1825.0,1825.0,0.0,3.0,1.0,1.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Other",50.0,106.4,5227,0.12,1954,250000.0,15.0,-2.648590149523154,-0.4976702670262746,1.2648888376129257,1
DENC2004576,250000.0,19804,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.14,1475.0,1475.0,0.0,4.0,2.0,2.0,Two,CapeCod,Main,No,"WholeHouseExhaustVentilation,WindowUnits",Oil,HotWater,Electric,Public,PublicSewer,Yes,No,Stucco,51.5,120.0,6098,0.14,1951,250000.0,27.0,-2.7587703990673043,0.1768040103247929,5.76077254778824,2
DENC528798,250000.0,19804,KIAMENSI GARDENS,Red Clay Consolidated,No,Detached,0.13,2175.0,1375.0,800.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Block,Brick,VinylSiding",124.5,98.7,5663,0.13,1962,250000.0,5.0,-2.006318040876231,-3.178611833717165,0.36196141262754,1
DENC2004222,249900.0,19804,GORDY ESTATES,Red Clay Consolidated,No,Detached,0.17,1250.0,1250.0,0.0,4.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,Frame,60.0,120.0,7405,0.17,1950,252000.0,12.0,-3.196184214770829,-3.868505147223969,-0.136736059109396,1
DENC2004850,259900.0,19804,BELLEMOOR,Red Clay Consolidated,No,Detached,0.11,1325.0,1325.0,0.0,4.0,2.0,1.0,OneandaHalf,"CapeCod,Rancher","Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,"ForcedAir,HeatPumpGasBackUp",NaturalGas,Public,PublicSewer,Yes,No,Brick,50.0,100.0,4791,0.11,1951,253000.0,7.0,-2.2766834952533626,-0.26817215248726634,1.0435289917474575,1
DENC2017866,250000.0,19804,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.15,0.0,0.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,VinylSiding,50.0,135.5,6970,0.16,1953,254000.0,16.0,-4.380094046224352,-3.972977233724653,0.10454585110173925,1
DENC2016438,234900.0,19804,SILVIEW,Red Clay Consolidated,No,Detached,0.12,925.0,925.0,0.0,2.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,Radiant,NaturalGas,Public,PublicSewer,Yes,No,VinylSiding,50.0,100.0,5227,0.12,1940,255000.0,3.0,-4.360994786523491,-2.763088968212332,0.7601627111541995,1
DENC2014146,225000.0,19804,ROLLING HILLS,Red Clay Consolidated,No,Detached,0.18,2037.0,1525.0,512.0,3.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,70.0,110.0,7841,0.18,1956,255000.0,5.0,-2.460426130266748,-2.5876447998472707,0.43339121920499657,1
DENC2006834,245000.0,19804,FOREST BROOK GLEN,Red Clay Consolidated,No,Detached,0.12,1565.0,1248.0,317.0,3.0,1.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NatGasAvail,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Block,Brick,Concrete,CopperPlumbing,Stucco",55.0,100.0,5227,0.12,1949,255000.0,8.0,-3.441927726831109,-3.557671630299167,0.09070512169912613,1
